seed,todos_ok,n_ok,se_puro_ok,se_m4_ok,s_puro_ok,s_m4_ok,ll_se_puro,ll_se_m4,ll_s_puro,ll_s_m4,ab_se_puro,ab_se_m4,ab_s_puro,ab_s_m4
9588282,FALSE,2,TRUE,TRUE,FALSE,FALSE,1550.3529436050223,1550.3529436050223,1269.5478032236601,1269.5478032236601,0.9873182850352824,0.9873182850352824,0.9847693315397941,0.9847693315397941
9472253,FALSE,2,TRUE,TRUE,FALSE,FALSE,1568.0523685133212,1568.0523685133212,1294.0274018982223,1294.0274018982223,0.980014879852191,0.980014879852191,0.9925229617243352,0.9925229617243352
8881778,FALSE,0,FALSE,FALSE,FALSE,FALSE,1707.5573612800956,1707.5573612800956,1232.5099848941006,1232.5099848941006,0.9796241747028351,0.9796241747028351,0.9947335777970663,0.9947335777970663
2301176,FALSE,2,TRUE,TRUE,FALSE,FALSE,1761.2601895450343,1761.2601895450343,1243.1548029534888,1243.1548029534888,0.9855907700690988,0.9855907700690988,0.9921970864392485,0.9921970864392485
5743163,FALSE,2,TRUE,TRUE,FALSE,FALSE,1614.0310736716992,1614.0310736716992,1227.9668053979435,1227.9668053979435,0.9852523811917004,0.9852523811917004,0.9959357655643876,0.9959357655643876
1804620,FALSE,0,FALSE,FALSE,FALSE,FALSE,1696.583528748443,1696.583528748443,1262.9422444388201,1262.9422444388201,0.9882781587267465,0.9882781587267465,0.987224256442133,0.987224256442133
8120259,FALSE,0,FALSE,FALSE,FALSE,FALSE,1683.320220542102,1683.320220542102,1261.0428550230981,1261.0428550230981,0.9833551699481059,0.9833551699481059,0.9885829281285952,0.9885829281285952
6130713,FALSE,0,FALSE,FALSE,FALSE,FALSE,1718.524659677721,1718.524659677721,1240.8531969836504,1240.8531969836504,0.9863068505354912,0.9863068505354912,0.9841502987384083,0.9841502987384083
3770359,TRUE,4,TRUE,TRUE,TRUE,TRUE,1556.7958938053969,1556.7958938053969,1315.4476116144012,1315.4476116144012,0.9860550491096343,0.9860550491096343,0.9882236654166219,0.9882236654166219
4301350,FALSE,0,FALSE,FALSE,FALSE,FALSE,1617.5348708303393,1617.5348708303393,1236.9235396408717,1236.9235396408717,0.9880210009693055,0.9880210009693055,0.9877355187085033,0.9877355187085033
8804968,FALSE,0,FALSE,FALSE,FALSE,FALSE,1659.405107769518,1659.405107769518,1282.4355591772742,1282.4355591772742,0.9832911871433095,0.9832911871433095,0.9858551988388459,0.9858551988388459
1846536,FALSE,0,FALSE,FALSE,FALSE,FALSE,1592.8863110305754,1592.8863110305754,1243.2653760247922,1243.2653760247922,0.9872012471827003,0.9872012471827003,0.9889740082322686,0.9889740082322686
9292828,FALSE,2,TRUE,TRUE,FALSE,FALSE,1810.766648224937,1810.766648224937,1288.7054131324887,1288.7054131324887,0.984433454649803,0.984433454649803,0.9940547409645397,0.9940547409645397
615549,FALSE,0,FALSE,FALSE,FALSE,FALSE,1606.3705810480226,1606.3705810480226,1286.5629267797945,1286.5629267797945,0.9830697939691495,0.9830697939691495,0.9853749869078696,0.9853749869078696
9024193,FALSE,2,TRUE,TRUE,FALSE,FALSE,1587.1818713979399,1587.1818713979399,1282.9089838783375,1282.9089838783375,0.9850346103649305,0.9850346103649305,0.9899864950943148,0.9899864950943148
7799059,FALSE,0,FALSE,FALSE,FALSE,FALSE,1665.3887954042198,1665.3887954042198,1245.0143742881023,1245.0143742881023,0.9870149058721662,0.9870149058721662,0.9857879595012933,0.9857879595012933
715235,FALSE,0,FALSE,FALSE,FALSE,FALSE,1598.5922700099106,1598.5922700099106,1266.052894981076,1266.052894981076,0.9915971457328359,0.9915971457328359,0.985178024856325,0.985178024856325
7972981,FALSE,2,TRUE,TRUE,FALSE,FALSE,1558.265924218384,1558.265924218384,1346.9848253322089,1346.9848253322089,0.9763791998153221,0.9763791998153221,0.9858703779417337,0.9858703779417337
1226830,FALSE,0,FALSE,FALSE,FALSE,FALSE,1664.5214157374141,1664.5214157374141,1261.3847764277277,1261.3847764277277,0.9849517684639906,0.9849517684639906,0.989448968820602,0.989448968820602
7095594,FALSE,0,FALSE,FALSE,FALSE,FALSE,1609.2652349826262,1609.2652349826262,1282.2442375134012,1282.2442375134012,0.987296005213236,0.987296005213236,0.9914530642499454,0.9914530642499454
6600963,FALSE,0,FALSE,FALSE,FALSE,FALSE,1605.1375078000435,1605.1375078000435,1222.6963369539126,1222.6963369539126,0.9933853189600251,0.9933853189600251,0.9853859607550234,0.9853859607550234
4848251,FALSE,0,FALSE,FALSE,FALSE,FALSE,1585.1927239170097,1585.1927239170097,1344.9734481177954,1344.9734481177954,0.9860764316782427,0.9860764316782427,0.9882917783847641,0.9882917783847641
4481489,FALSE,0,FALSE,FALSE,FALSE,FALSE,1617.0683879075098,1617.0683879075098,1264.2738150189764,1264.2738150189764,0.9764340451967743,0.9764340451967743,0.992939607840081,0.992939607840081
439800,FALSE,2,TRUE,TRUE,FALSE,FALSE,1583.3619217508287,1583.3619217508287,1218.8655626256495,1218.8655626256495,0.9801333375293673,0.9801333375293673,0.983392834336304,0.983392834336304
4527141,FALSE,0,FALSE,FALSE,FALSE,FALSE,1647.7503321683994,1647.7503321683994,1281.4243053972639,1281.4243053972639,0.9851789944762802,0.9851789944762802,0.9855862094635351,0.9855862094635351
3458232,FALSE,0,FALSE,FALSE,FALSE,FALSE,1635.9959975628562,1635.9959975628562,1219.5943011761913,1219.5943011761913,0.9863984846564603,0.9863984846564603,0.9940137315938317,0.9940137315938317
9535811,FALSE,2,TRUE,TRUE,FALSE,FALSE,1585.0420333024667,1585.0420333024667,1329.1095518395014,1329.1095518395014,0.9763696185331818,0.9763696185331818,0.9864716146782219,0.9864716146782219
3142110,FALSE,2,TRUE,TRUE,FALSE,FALSE,1567.6944441907658,1567.6944441907658,1321.088660799682,1321.088660799682,0.9860981924391166,0.9860981924391166,0.98482575456961,0.98482575456961
8723105,FALSE,0,FALSE,FALSE,FALSE,FALSE,1623.7396097245087,1623.7396097245087,1234.477689777279,1234.477689777279,0.9899517364856134,0.9899517364856134,0.9866894002742975,0.9866894002742975
4624266,FALSE,2,TRUE,TRUE,FALSE,FALSE,1585.801493323898,1585.801493323898,1231.5869107251744,1231.5869107251744,0.9828058904941142,0.9828058904941142,0.9876244757627117,0.9876244757627117
6686694,FALSE,0,FALSE,FALSE,FALSE,FALSE,1667.8952052272998,1667.8952052272998,1283.3394473468115,1283.3394473468115,0.9792432091827719,0.9792432091827719,0.9930877296775005,0.9930877296775005
2069519,FALSE,2,TRUE,TRUE,FALSE,FALSE,1822.4313132368113,1822.4313132368113,1299.4622349926647,1299.4622349926647,0.9928799217508889,0.9928799217508889,0.9871824427743489,0.9871824427743489
8499437,FALSE,0,FALSE,FALSE,FALSE,FALSE,1712.730402575693,1712.730402575693,1253.8872739191977,1253.8872739191977,0.984628297324453,0.984628297324453,0.9854114400633959,0.9854114400633959
9552298,FALSE,2,TRUE,TRUE,FALSE,FALSE,1586.819310948961,1586.819310948961,1294.2618226460963,1294.2618226460963,0.9824929963685433,0.9824929963685433,0.9876017451420792,0.9876017451420792
9018785,FALSE,0,FALSE,FALSE,FALSE,FALSE,1660.183743890864,1660.183743890864,1296.2904966232682,1296.2904966232682,0.9855711232385884,0.9855711232385884,0.9851222969419703,0.9851222969419703
1607579,FALSE,0,FALSE,FALSE,FALSE,FALSE,1646.5252867412164,1646.5252867412164,1229.048475661853,1229.048475661853,0.9815646465765149,0.9815646465765149,0.9859489529786569,0.9859489529786569
2788572,FALSE,2,TRUE,TRUE,FALSE,FALSE,1565.5064840731843,1565.5064840731843,1250.6456729432145,1250.6456729432145,0.981802367286063,0.981802367286063,0.9859413819491095,0.9859413819491095
4878988,FALSE,0,FALSE,FALSE,FALSE,FALSE,1589.1820886116693,1589.1820886116693,1265.5078318695482,1265.5078318695482,0.9875476619425798,0.9875476619425798,0.9838088084084167,0.9838088084084167
9978590,FALSE,2,TRUE,TRUE,FALSE,FALSE,1567.6484437480894,1567.6484437480894,1242.849625667077,1242.849625667077,0.9869604640475952,0.9869604640475952,0.9882207042478237,0.9882207042478237
4226,FALSE,2,TRUE,TRUE,FALSE,FALSE,1753.534282501688,1753.534282501688,1257.4618497369327,1257.4618497369327,0.9878294198615305,0.9878294198615305,0.9902781361130683,0.9902781361130683
5460101,FALSE,0,FALSE,FALSE,FALSE,FALSE,1627.5473483211447,1627.5473483211447,1261.5818780780926,1261.5818780780926,0.9803347710342113,0.9803347710342113,0.9927985083603383,0.9927985083603383
1716429,FALSE,0,FALSE,FALSE,FALSE,FALSE,1603.1821009029982,1603.1821009029982,1224.3934411406597,1224.3934411406597,0.9827288479323751,0.9827288479323751,0.9863418902890081,0.9863418902890081
4321266,FALSE,0,FALSE,FALSE,FALSE,FALSE,1665.645066492588,1665.645066492588,1270.3383404869758,1270.3383404869758,0.9744718478285328,0.9744718478285328,0.9912647346942752,0.9912647346942752
1116117,FALSE,0,FALSE,FALSE,FALSE,FALSE,1637.8940098542646,1637.8940098542646,1250.3743048485137,1250.3743048485137,0.9837358314751573,0.9837358314751573,0.9947200754550642,0.9947200754550642
6199953,FALSE,0,FALSE,FALSE,FALSE,FALSE,1617.375104161416,1617.375104161416,1258.9577360565759,1258.9577360565759,0.9816879860541897,0.9816879860541897,0.9879305001185875,0.9879305001185875
8462439,FALSE,2,TRUE,TRUE,FALSE,FALSE,1772.2921350082943,1772.2921350082943,1242.8828701105836,1242.8828701105836,0.9934892132205116,0.9934892132205116,0.9866274390712299,0.9866274390712299
6772085,FALSE,0,FALSE,FALSE,FALSE,FALSE,1606.6816878087748,1606.6816878087748,1266.5494086598821,1266.5494086598821,0.9858046116445727,0.9858046116445727,0.9834004441317509,0.9834004441317509
4934196,FALSE,2,TRUE,TRUE,FALSE,FALSE,1602.21058331312,1602.21058331312,1223.2473494126002,1223.2473494126002,0.9891919540295631,0.9891919540295631,0.986300562165424,0.986300562165424
3136542,FALSE,0,FALSE,FALSE,FALSE,FALSE,1670.070602811431,1670.070602811431,1253.458685798101,1253.458685798101,0.9924213820117022,0.9924213820117022,0.9947437451201373,0.9947437451201373
6057040,FALSE,0,FALSE,FALSE,FALSE,FALSE,1622.3243767170525,1622.3243767170525,1281.9209354106101,1281.9209354106101,0.9858039694087682,0.9858039694087682,0.993240045762717,0.993240045762717
4405332,FALSE,0,FALSE,FALSE,FALSE,FALSE,1614.9339971175355,1614.9339971175355,1279.8935017552576,1279.8935017552576,0.9824459218173791,0.9824459218173791,0.992004860722865,0.992004860722865
9876758,FALSE,0,FALSE,FALSE,FALSE,FALSE,1584.0412702950634,1584.0412702950634,1300.1224611058492,1300.1224611058492,0.9808216289534659,0.9808216289534659,0.9851952591600571,0.9851952591600571
3225452,FALSE,0,FALSE,FALSE,FALSE,FALSE,1594.495719301159,1594.495719301159,1337.8309118934922,1337.8309118934922,0.9785538129075951,0.9785538129075951,0.9836952314064361,0.9836952314064361
7797775,FALSE,0,FALSE,FALSE,FALSE,FALSE,1666.2732502687402,1666.2732502687402,1251.354623817726,1251.354623817726,0.9795617756872055,0.9795617756872055,0.9931017426540718,0.9931017426540718
1123679,FALSE,0,FALSE,FALSE,FALSE,FALSE,1693.8102113318955,1693.8102113318955,1261.5117784830552,1261.5117784830552,0.9848412798100886,0.9848412798100886,0.9864884626667275,0.9864884626667275
6367935,FALSE,2,FALSE,FALSE,TRUE,TRUE,1631.7653832849462,1631.7653832849462,1410.4548607813783,1410.4548607813783,0.9871015075636697,0.9871015075636697,0.9871422509235072,0.9871422509235072
6937172,FALSE,0,FALSE,FALSE,FALSE,FALSE,1597.9640139261137,1597.9640139261137,1257.2842633900805,1257.2842633900805,0.9815718562000358,0.9815718562000358,0.985200960187919,0.985200960187919
1320598,FALSE,0,FALSE,FALSE,FALSE,FALSE,1657.3326505124803,1657.3326505124803,1297.3191476695738,1297.3191476695738,0.9767297888618602,0.9767297888618602,0.9806358451735351,0.9806358451735351
641446,FALSE,0,FALSE,FALSE,FALSE,FALSE,1688.829815142684,1688.829815142684,1350.4978227909003,1350.4978227909003,0.9846618097750076,0.9846618097750076,0.9862753805446584,0.9862753805446584
108334,FALSE,2,TRUE,TRUE,FALSE,FALSE,1799.5438804002192,1799.5438804002192,1240.0296496375802,1240.0296496375802,0.983996799632728,0.983996799632728,0.9804984891204067,0.9804984891204067
6061574,FALSE,0,FALSE,FALSE,FALSE,FALSE,1647.0971844715766,1647.0971844715766,1246.214739136169,1246.214739136169,0.9791250483376275,0.9791250483376275,0.9882949993019687,0.9882949993019687
7279251,FALSE,0,FALSE,FALSE,FALSE,FALSE,1675.9457579676614,1675.9457579676614,1236.8140019235316,1236.8140019235316,0.9831610889858342,0.9831610889858342,0.9867583949261742,0.9867583949261742
2408176,FALSE,0,FALSE,FALSE,FALSE,FALSE,1744.9379869131042,1744.9379869131042,1240.185285793361,1240.185285793361,0.9886581139546871,0.9886581139546871,0.9883686077603056,0.9883686077603056
4294861,FALSE,0,FALSE,FALSE,FALSE,FALSE,1593.2872950768856,1593.2872950768856,1301.522694487074,1301.522694487074,0.980201720380441,0.980201720380441,0.9854678076467787,0.9854678076467787
2717965,FALSE,0,FALSE,FALSE,FALSE,FALSE,1593.5885212044138,1593.5885212044138,1340.3246094771396,1340.3246094771396,0.9853576175439989,0.9853576175439989,0.982127402211388,0.982127402211388
5274139,FALSE,0,FALSE,FALSE,FALSE,FALSE,1624.6332004346575,1624.6332004346575,1250.5737228935627,1250.5737228935627,0.9856805331281837,0.9856805331281837,0.9849542373173281,0.9849542373173281
8753213,FALSE,0,FALSE,FALSE,FALSE,FALSE,1616.887575723452,1616.887575723452,1236.9893907310684,1236.9893907310684,0.9904482390102309,0.9904482390102309,0.9858879320795844,0.9858879320795844
7795859,FALSE,0,FALSE,FALSE,FALSE,FALSE,1599.4134885085787,1599.4134885085787,1252.9901431359483,1252.9901431359483,0.984892561287541,0.984892561287541,0.9847305055297928,0.9847305055297928
8002596,FALSE,0,FALSE,FALSE,FALSE,FALSE,1597.0523235383375,1597.0523235383375,1302.1144649096816,1302.1144649096816,0.9792045989642867,0.9792045989642867,0.9852831923485696,0.9852831923485696
7561087,TRUE,4,TRUE,TRUE,TRUE,TRUE,1757.2352159196992,1757.2352159196992,1378.4665565897617,1378.4665565897617,0.9902197257146432,0.9902197257146432,0.9913952828503475,0.9913952828503475
5743754,FALSE,0,FALSE,FALSE,FALSE,FALSE,1613.2091966822134,1613.2091966822134,1236.6465034690336,1236.6465034690336,0.9919892929033122,0.9919892929033122,0.9862853483427908,0.9862853483427908
333806,FALSE,0,FALSE,FALSE,FALSE,FALSE,1622.2519859637946,1622.2519859637946,1220.848008569568,1220.848008569568,0.9701292509857322,0.9701292509857322,0.9901940356332,0.9901940356332
6829078,FALSE,0,FALSE,FALSE,FALSE,FALSE,1613.4302949767184,1613.4302949767184,1310.4158786551934,1310.4158786551934,0.9881825634756288,0.9881825634756288,0.9909235357081159,0.9909235357081159
3026249,FALSE,0,FALSE,FALSE,FALSE,FALSE,1635.9053509271905,1635.9053509271905,1294.3091152982242,1294.3091152982242,0.9943386604232943,0.9943386604232943,0.9934190471987687,0.9934190471987687
4689304,FALSE,0,FALSE,FALSE,FALSE,FALSE,1586.2463329977513,1586.2463329977513,1289.2856673920076,1289.2856673920076,0.9809762001965114,0.9809762001965114,0.9903418857434638,0.9903418857434638
1339430,FALSE,0,FALSE,FALSE,FALSE,FALSE,1644.227736392924,1644.227736392924,1289.4267574248772,1289.4267574248772,0.983585648338406,0.983585648338406,0.9913618233386908,0.9913618233386908
674849,FALSE,0,FALSE,FALSE,FALSE,FALSE,1668.6445710121877,1668.6445710121877,1288.7079108942273,1288.7079108942273,0.9842089962071356,0.9842089962071356,0.9864067972653051,0.9864067972653051
5342055,FALSE,0,FALSE,FALSE,FALSE,FALSE,1600.7272729038848,1600.7272729038848,1319.2390339034416,1319.2390339034416,0.9832615602444449,0.9832615602444449,0.9889947601613848,0.9889947601613848
5997302,FALSE,0,FALSE,FALSE,FALSE,FALSE,1615.9410916660586,1615.9410916660586,1277.2164489670404,1277.2164489670404,0.9847025629361698,0.9847025629361698,0.9851658079194793,0.9851658079194793
7558409,FALSE,0,FALSE,FALSE,FALSE,FALSE,1651.7950743886438,1651.7950743886438,1292.8553319687687,1292.8553319687687,0.9958794075904058,0.9958794075904058,0.9893134471873328,0.9893134471873328
4096055,FALSE,2,FALSE,FALSE,TRUE,TRUE,1663.3526270055045,1663.3526270055045,1422.1065205289367,1422.1065205289367,0.9863558239451634,0.9863558239451634,0.9867263187276315,0.9867263187276315
4211976,FALSE,0,FALSE,FALSE,FALSE,FALSE,1730.336483268295,1730.336483268295,1247.124833926932,1247.124833926932,0.9804045037456475,0.9804045037456475,0.9938793037743383,0.9938793037743383
2895502,FALSE,2,TRUE,TRUE,FALSE,FALSE,1560.3615595483557,1560.3615595483557,1237.9737785042275,1237.9737785042275,0.9823465676443843,0.9823465676443843,0.99094645845375,0.99094645845375
3570804,FALSE,2,TRUE,TRUE,FALSE,FALSE,1582.1075843009974,1582.1075843009974,1242.0988770642489,1242.0988770642489,0.9906702815807248,0.9906702815807248,0.9858758799207543,0.9858758799207543
4248618,FALSE,0,FALSE,FALSE,FALSE,FALSE,1596.2233140207443,1596.2233140207443,1226.7851065171512,1226.7851065171512,0.9862234038987922,0.9862234038987922,0.9851543165622403,0.9851543165622403
2712358,FALSE,2,TRUE,TRUE,FALSE,FALSE,1568.5373233649198,1568.5373233649198,1287.237966748954,1287.237966748954,0.9815338004415608,0.9815338004415608,0.9859081249164465,0.9859081249164465
8724153,FALSE,2,TRUE,TRUE,FALSE,FALSE,1770.5016367329795,1770.5016367329795,1287.4645604470497,1287.4645604470497,0.9890083865607262,0.9890083865607262,0.9854182757098365,0.9854182757098365
8674602,FALSE,2,TRUE,TRUE,FALSE,FALSE,1753.280962060445,1753.280962060445,1253.7568947774344,1253.7568947774344,0.9909707540768133,0.9909707540768133,0.9864680311192149,0.9864680311192149
4628302,FALSE,0,FALSE,FALSE,FALSE,FALSE,1645.1252267448651,1645.1252267448651,1276.7521834163342,1276.7521834163342,0.9836478250715148,0.9836478250715148,0.988943413302207,0.988943413302207
2788278,FALSE,0,FALSE,FALSE,FALSE,FALSE,1639.023506479465,1639.023506479465,1265.9095618174963,1265.9095618174963,0.9884858317501151,0.9884858317501151,0.9864200175840863,0.9864200175840863
6938466,FALSE,0,FALSE,FALSE,FALSE,FALSE,1742.8855367161023,1742.8855367161023,1260.8534756223107,1260.8534756223107,0.9876452141637091,0.9876452141637091,0.9836997216134813,0.9836997216134813
3055950,FALSE,0,FALSE,FALSE,FALSE,FALSE,1663.1815002345536,1663.1815002345536,1276.7176110388777,1276.7176110388777,0.9915906855117088,0.9915906855117088,0.9893973185417428,0.9893973185417428
354097,FALSE,2,FALSE,FALSE,TRUE,TRUE,1586.2343084869917,1586.2343084869917,1296.2796067897916,1296.2796067897916,0.987303806369939,0.987303806369939,0.9961474682360834,0.9961474682360834
3487945,FALSE,0,FALSE,FALSE,FALSE,FALSE,1628.3799469203382,1628.3799469203382,1324.6312059992183,1324.6312059992183,0.9899123320534259,0.9899123320534259,0.9840258424423186,0.9840258424423186
9280587,FALSE,0,FALSE,FALSE,FALSE,FALSE,1599.2310201373693,1599.2310201373693,1283.1566325713627,1283.1566325713627,0.9918013332448443,0.9918013332448443,0.9873906032029666,0.9873906032029666
3569526,FALSE,2,TRUE,TRUE,FALSE,FALSE,1573.1832796553915,1573.1832796553915,1308.4366918908327,1308.4366918908327,0.9854828497185286,0.9854828497185286,0.986789166690034,0.986789166690034
113574,FALSE,2,TRUE,TRUE,FALSE,FALSE,1578.7896922409482,1578.7896922409482,1222.0227856854792,1222.0227856854792,0.9781576797434866,0.9781576797434866,0.9873278441089567,0.9873278441089567
5539540,FALSE,2,TRUE,TRUE,FALSE,FALSE,1749.0493566925147,1749.0493566925147,1224.5541837195783,1224.5541837195783,0.9869607381638489,0.9869607381638489,0.9886481260937316,0.9886481260937316
3043877,FALSE,0,FALSE,FALSE,FALSE,FALSE,1628.8701558276002,1628.8701558276002,1254.338980123858,1254.338980123858,0.9855794826139935,0.9855794826139935,0.988663683349486,0.988663683349486
3926140,FALSE,0,FALSE,FALSE,FALSE,FALSE,1673.7935198681496,1673.7935198681496,1290.78744744439,1290.78744744439,0.9816764833999836,0.9816764833999836,0.9868396228746993,0.9868396228746993
2517379,TRUE,4,TRUE,TRUE,TRUE,TRUE,1579.0242893021739,1579.0242893021739,1417.2237316476242,1417.2237316476242,0.9809132358610129,0.9809132358610129,0.9889034222263107,0.9889034222263107
5478354,FALSE,0,FALSE,FALSE,FALSE,FALSE,1616.3443726449548,1616.3443726449548,1305.0819945672283,1305.0819945672283,0.9822874369513112,0.9822874369513112,0.9871046192357321,0.9871046192357321
3831696,FALSE,0,FALSE,FALSE,FALSE,FALSE,1685.4775149357554,1685.4775149357554,1232.3605757726455,1232.3605757726455,0.9846058002018969,0.9846058002018969,0.9844440157299188,0.9844440157299188
6126597,FALSE,0,FALSE,FALSE,FALSE,FALSE,1641.0068962253501,1641.0068962253501,1287.4555138043709,1287.4555138043709,0.9864726023559378,0.9864726023559378,0.9945309614849208,0.9945309614849208
2339378,FALSE,0,FALSE,FALSE,FALSE,FALSE,1650.8132466317734,1650.8132466317734,1312.3271530372672,1312.3271530372672,0.9854976878675565,0.9854976878675565,0.989007190126627,0.989007190126627
104193,FALSE,0,FALSE,FALSE,FALSE,FALSE,1655.041901463518,1655.041901463518,1262.3628742875476,1262.3628742875476,0.9883920811721287,0.9883920811721287,0.9965066914013669,0.9965066914013669
3983616,FALSE,2,TRUE,TRUE,FALSE,FALSE,1578.264335907902,1578.264335907902,1215.4457795022342,1215.4457795022342,0.9848136555586333,0.9848136555586333,0.9860672600428211,0.9860672600428211
656045,FALSE,2,FALSE,FALSE,TRUE,TRUE,1590.2394694754576,1590.2394694754576,1325.6242535319532,1325.6242535319532,0.9775301349168873,0.9775301349168873,0.9883140704300959,0.9883140704300959
3754592,FALSE,0,FALSE,FALSE,FALSE,FALSE,1601.863981088963,1601.863981088963,1291.4093090925214,1291.4093090925214,0.99071718965972,0.99071718965972,0.9838834482452669,0.9838834482452669
919237,FALSE,2,TRUE,TRUE,FALSE,FALSE,1584.7435178836238,1584.7435178836238,1218.1474896458342,1218.1474896458342,0.9781779898662983,0.9781779898662983,0.9883757006335587,0.9883757006335587
4973463,FALSE,0,FALSE,FALSE,FALSE,FALSE,1629.4721464022512,1629.4721464022512,1248.126381794428,1248.126381794428,0.9905550199945716,0.9905550199945716,0.9946239539474684,0.9946239539474684
6387283,FALSE,0,FALSE,FALSE,FALSE,FALSE,1674.4823031626115,1674.4823031626115,1367.331441439067,1367.331441439067,0.9810749794332774,0.9810749794332774,0.9885104201463155,0.9885104201463155
9165747,FALSE,0,FALSE,FALSE,FALSE,FALSE,1648.5559509139339,1648.5559509139339,1323.6465318442079,1323.6465318442079,0.9964309148614681,0.9964309148614681,0.9883220427259715,0.9883220427259715
9896527,FALSE,2,TRUE,TRUE,FALSE,FALSE,1571.3934130555126,1571.3934130555126,1305.5972134306944,1305.5972134306944,0.9805125295984046,0.9805125295984046,0.9875992430461369,0.9875992430461369
1647151,TRUE,4,TRUE,TRUE,TRUE,TRUE,1570.8782458464855,1570.8782458464855,1412.3657807110017,1412.3657807110017,0.9874459782331263,0.9874459782331263,0.9869625789756613,0.9869625789756613
6525467,FALSE,0,FALSE,FALSE,FALSE,FALSE,1604.438195948126,1604.438195948126,1298.1006150243186,1298.1006150243186,0.9829551603684505,0.9829551603684505,0.9870556797962746,0.9870556797962746
5460492,FALSE,0,FALSE,FALSE,FALSE,FALSE,1621.901135818799,1621.901135818799,1389.7051804287485,1389.7051804287485,0.9840319296814565,0.9840319296814565,0.9898800457190262,0.9898800457190262
2709185,FALSE,0,FALSE,FALSE,FALSE,FALSE,1698.187492516018,1698.187492516018,1252.4837125730776,1252.4837125730776,0.9830055995247511,0.9830055995247511,0.9883855910427678,0.9883855910427678
3571392,FALSE,2,TRUE,TRUE,FALSE,FALSE,1701.517545661536,1701.517545661536,1323.599545470018,1323.599545470018,0.988315779381795,0.988315779381795,0.9871543671408325,0.9871543671408325
1477375,FALSE,0,FALSE,FALSE,FALSE,FALSE,1598.2970796557574,1598.2970796557574,1328.4895025795824,1328.4895025795824,0.9800603711012464,0.9800603711012464,0.9898686543205103,0.9898686543205103
4081315,FALSE,0,FALSE,FALSE,FALSE,FALSE,1627.3255482954103,1627.3255482954103,1311.20579585504,1311.20579585504,0.9821779472732823,0.9821779472732823,0.986823207313019,0.986823207313019
2614767,FALSE,2,TRUE,TRUE,FALSE,FALSE,1757.5764283101612,1757.5764283101612,1283.5533352606508,1283.5533352606508,0.9830449405621514,0.9830449405621514,0.991964032561707,0.991964032561707
6395801,FALSE,0,FALSE,FALSE,FALSE,FALSE,1586.6854769631918,1586.6854769631918,1265.9253015166464,1265.9253015166464,0.983919576276683,0.983919576276683,0.9899013033311135,0.9899013033311135
9285581,FALSE,0,FALSE,FALSE,FALSE,FALSE,1639.550353650263,1639.550353650263,1282.1238074939536,1282.1238074939536,0.9877821148024317,0.9877821148024317,0.9870326447265806,0.9870326447265806
7919067,FALSE,0,FALSE,FALSE,FALSE,FALSE,1608.0492231853125,1608.0492231853125,1270.793874651968,1270.793874651968,0.9837495192925495,0.9837495192925495,0.9858721077608374,0.9858721077608374
4846667,FALSE,0,FALSE,FALSE,FALSE,FALSE,1605.0504706412803,1605.0504706412803,1305.384094443857,1305.384094443857,0.9906681762328604,0.9906681762328604,0.9839777109794252,0.9839777109794252
6466324,FALSE,0,FALSE,FALSE,FALSE,FALSE,1623.1746242387935,1623.1746242387935,1235.9720467997863,1235.9720467997863,0.9834542207106982,0.9834542207106982,0.9780999079319688,0.9780999079319688
8284596,FALSE,2,TRUE,TRUE,FALSE,FALSE,1598.4117774992305,1598.4117774992305,1233.266067434121,1233.266067434121,0.9860499465279804,0.9860499465279804,0.9888378583323242,0.9888378583323242
3543019,FALSE,2,TRUE,TRUE,FALSE,FALSE,1767.351206743087,1767.351206743087,1238.2553443923314,1238.2553443923314,0.9873961222835931,0.9873961222835931,0.9898077232612045,0.9898077232612045
8371488,FALSE,0,FALSE,FALSE,FALSE,FALSE,1602.6747981140209,1602.6747981140209,1230.8169580661822,1230.8169580661822,0.9900277351484272,0.9900277351484272,0.987435620232705,0.987435620232705
8627581,FALSE,2,TRUE,TRUE,FALSE,FALSE,1569.926086478914,1569.926086478914,1307.2864385645028,1307.2864385645028,0.988975199731976,0.988975199731976,0.9837179180052517,0.9837179180052517
7124414,FALSE,0,FALSE,FALSE,FALSE,FALSE,1661.1865111256009,1661.1865111256009,1237.1211478298999,1237.1211478298999,0.9922029175326154,0.9922029175326154,0.983908479208819,0.983908479208819
8044094,FALSE,0,FALSE,FALSE,FALSE,FALSE,1659.5011768778961,1659.5011768778961,1294.1822012151636,1294.1822012151636,0.9843972766312739,0.9843972766312739,0.9910713770511184,0.9910713770511184
2977612,FALSE,0,FALSE,FALSE,FALSE,FALSE,1614.1211009375559,1614.1211009375559,1232.530627010215,1232.530627010215,0.9861996185592883,0.9861996185592883,0.9825346146866958,0.9825346146866958
1620049,FALSE,0,FALSE,FALSE,FALSE,FALSE,1693.3735343216765,1693.3735343216765,1390.0813446922755,1390.0813446922755,0.9871615252213684,0.9871615252213684,0.9879276634104259,0.9879276634104259
2079405,FALSE,2,TRUE,TRUE,FALSE,FALSE,1818.3761384984698,1818.3761384984698,1306.1703355328589,1306.1703355328589,0.9825859414942887,0.9825859414942887,0.9865354430832824,0.9865354430832824
