id;ano;mes;semana_operativa;data_inicio;data_fim;ena_bruta_mw_se;ena_bruta_mw_s;ena_bruta_mw_ne;ena_bruta_mw_n;ena_bruta_mlt_se;ena_bruta_mlt_s;ena_bruta_mlt_ne;ena_bruta_mlt_n;ena_arm_mw_se;ena_arm_mw_s;ena_arm_mw_ne;ena_arm_mw_n;ena_arm_mlt_se;ena_arm_mlt_s;ena_arm_mlt_ne;ena_arm_mlt_n;vol_ena_arm_mlt_se;vol_ena_arm_mlt_s;vol_ena_arm_mlt_ne;vol_ena_arm_mlt_n;dias_contabilizados
522;2015;9;745;2015-09-12;2015-09-18;29864.1428571429;9855;1328.28571428571;1194.71428571429;170.590002875714;82.5842851914286;44.03857204;64.16571481;29711.5714285714;8773.42857142857;1303.28571428571;1175.71428571429;169.717143467143;73.51857267;43.20571409;63.1442860185714;11.0430507728095;20.1082882700904;4.32929483409715;1.96209121512118;7
521;2015;9;746;2015-09-19;2015-09-25;21107.5714285714;17685.7142857143;1341.71428571429;1145;120.568571907143;148.204285758571;44.4828572957143;61.4942855828571;20958.7142857143;14553;1318.28571428571;1071.14285714286;119.72000122;121.95285797;43.7057146342857;57.5271432071428;16.8325707824646;41.3579858000985;1.57213091810062;0.793173540968613;7
520;2015;9;747;2015-09-26;2015-10-02;17822.1428571429;24804.4285714286;1477.14285714286;1089.57142857143;96.7228557057143;202.617137364286;47.5871434885714;57.7642854957143;17655.1428571429;15355;1450.28571428571;1031.14285714286;95.8271440785714;124.76285662;46.7185718014286;54.66428484;4.65820358745038;19.6631781288231;4.12672014672567;1.02708090353466;7
519;2015;10;748;2015-10-03;2015-10-09;19792.5714285714;21484;1338;1334.28571428571;94.5142865857143;158.611427307143;40.64999989;68.5071427485714;19564.7142857143;10290.5714285714;1309.42857142857;1319.85714285714;93.4257147657143;75.9728578842857;39.7814282;67.7642854985714;4.40048217066046;19.776389598177;4.5177373062688;5.53457442970623;7
518;2015;10;749;2015-10-10;2015-10-16;23243;41742.8571428571;1005;1325.28571428571;110.988572258571;308.17999485571403;30.53285735;68.0442853671429;21774.8571428571;22613.7142857143;973.857142857143;1314.71428571429;103.978572301429;166.95285906;29.5857146128571;67.5014283314286;14.767821911917;29.4734408192854;2.47948178876833;3.09702185663629;7
517;2015;10;750;2015-10-17;2015-10-23;18912.7142857143;36027;877.571428571429;997.857142857143;90.3128564014286;265.980002268571;26.6614284528571;51.2314289642857;17673.4285714286;13623.4285714286;851.428571428571;989.571428571429;84.3957148957143;100.578572545714;25.8671430842857;50.80714253;8.92988037845626;48.9338804019674;2.36733804197278;5.3346308767972;7
516;2015;10;751;2015-10-24;2015-10-30;17454.4285714286;29065.8571428571;791.142857142857;1199.14285714286;83.3485728657143;214.587142944286;24.03428568;61.56571361;17150.7142857143;15912.5714285714;762.428571428571;1194.57142857143;81.9000015271429;117.477142334286;23.1628573285714;61.3328574042857;4.45937581108302;13.2264512261636;4.97600122203758;4.92833543241376;7
515;2015;10;752;2015-10-31;2015-11-06;23474.8571428571;17620.8571428571;705.571428571429;1304.57142857143;89.9685712542857;177.182859147143;14.5971429014286;46.3114286171429;21702;11917;678.571428571429;1295.57142857143;83.27999987;119.480000087143;14.0514286585714;45.9971422485714;11.8348692454489;10.650464946715;5.3091697877186;9.39465796337312;7
514;2015;11;753;2015-11-07;2015-11-13;27712.7142857143;20124.8571428571;867.714285714286;1416;102.695714678571;211.76714216;16.1271429042857;46.5285715371429;25880;11388.5714285714;839.428571428571;1408.28571428571;95.90285819;119.840000695714;15.5985715042857;46.2757148742857;3.69544728893677;23.7171516596144;3.50097843021541;3.04310684183384;7
513;2015;11;754;2015-11-14;2015-11-20;28209;19345.5714285714;1163.57142857143;1365;104.537143162857;203.56856864;21.6228575042857;44.8557145271429;24161.2857142857;10691.7142857143;1134.57142857143;1348.28571428571;89.5357153757143;112.50428772;21.0857140671429;44.3042864128571;5.12317339671141;17.877879667404;0.79816147445849694;2.66427515852701;7
512;2015;11;755;2015-11-21;2015-11-27;40452.8571428571;18673.8571428571;1278.57142857143;1666.57142857143;149.908569337143;196.501427787143;23.7614288342857;54.7614282871429;27910.8571428571;12252.7142857143;1254;1649;103.430001395714;128.931429182857;23.3042858671429;54.1857141757143;8.12353132235221;10.7848611728996;3.98154460704223;5.52318950182431;7
511;2015;11;756;2015-11-28;2015-12-04;44876.4285714286;21894.1428571429;1867.85714285714;1545.28571428571;134.565714155714;266.705714635714;24.1314288557143;37.4985711228572;32650.1428571429;10393.5714285714;1842.14285714286;1527.14285714286;96.98285784;126.315715244286;23.7828573514286;37.0600000114286;18.803527546072;38.453006807047;4.05280857701178;14.5675456578153;7
510;2015;12;757;2015-12-05;2015-12-11;45138.2857142857;22854.4285714286;3265.42857142857;1363.28571428571;110.604286192857;301.484283447143;32.7028571542857;23.5799999242857;34361;12733.4285714286;3242.28571428571;1345.57142857143;84.1957146771429;167.971429007143;32.4714284614286;23.2700001857143;2.3270940366361;29.307164316407;3.54357365580024;1.41177208331718;7
509;2015;12;758;2015-12-12;2015-12-18;43923.1428571429;20907.7142857143;3297.85714285714;1650.71428571429;107.625714982857;275.800000871429;33.0299998685714;28.54857118;32499;13727.4285714286;3281.71428571429;1633;79.63142831;181.084285191429;32.8671428128571;28.2414281028571;2.68606312148349;18.6594216720366;2.2490496406251;5.99811466369311;7
508;2015;12;759;2015-12-19;2015-12-25;38824.1428571429;21207.4285714286;3241;1714.57142857143;95.1314294014286;279.755711145714;32.46000072;29.6528571;30362;13388.2857142857;3216.42857142857;1692.71428571429;74.3971426814286;176.609996252857;32.2142859871429;29.2742854514286;5.40424081687948;27.5350250178113;1.98815586081701;0.981102640582482;7
507;2015;12;760;2015-12-26;2016-01-01;43679.5714285714;21079.7142857143;3532.85714285714;1690.14285714286;91.4642868042857;278.065717424286;34.0285715371429;27.2842856828571;32149.8571428571;11030.8571428571;3508.57142857143;1673.85714285714;67.7414278285714;145.511429922857;33.7942861828571;27.0214282442857;7.50231810689624;23.7069677104196;4.19772483694161;3.71994836613427;7
506;2016;1;761;2016-01-02;2016-01-08;54487;20345.2857142857;3446.57142857143;2014.71428571429;87.2514288785714;268.36000279;24.9542857571429;20.2185712542857;38934.5714285714;11921;3419.28571428571;2002;62.3471434471429;157.241431098571;24.7542855385714;20.08999988;4.91777417523346;37.9601090475848;3.68623041822123;1.05587278119428;7
505;2016;1;762;2016-01-09;2016-01-15;70574.1428571429;18825.7142857143;3675.42857142857;3065.28571428571;113.014284407143;248.315713065714;26.6100000657143;30.7599999557143;50267.4285714286;11440.7142857143;3656;3054.42857142857;80.4942866728571;150.907144818571;26.4714287357143;30.6514284957143;13.0776686725242;37.1284495557962;1.96741317003662;4.78651382770038;7
504;2016;1;763;2016-01-16;2016-01-22;105695.571428571;12687.1428571429;6105.28571428571;4624.28571428571;169.254287718571;167.34714399;44.2071435114286;46.4042854314286;81029.8571428571;10052.1428571429;6074.42857142857;4605;129.755713327143;132.592857361429;43.9814289642857;46.21142796;9.26164272301021;10.8584090904371;15.7779236000771;6.90742937097349;7
503;2016;1;764;2016-01-23;2016-01-29;92902.8571428571;8555.14285714286;14491.2857142857;8677.28571428571;148.768569947143;112.844286235714;104.9242848;87.0728563571429;76273.5714285714;7494.71428571429;12831.7142857143;7771.71428571429;122.138571602857;98.8571439471428;92.9085715171429;77.9885706214286;8.70174464619823;8.58593331327267;10.4103718400423;14.5221483386342;7
502;2016;1;765;2016-01-30;2016-02-05;69230.7142857143;16635;15367.5714285714;13695.5714285714;105.988573345714;200.397141592857;107.36000061;111.24999891;63367.2857142857;14540.4285714286;14640.7142857143;13265;96.8842849742857;175.39857047;102.227143424286;107.185714722857;9.60145882583651;44.9756820729168;3.13364809503399;9.79589534089191;7
501;2016;2;766;2016-02-06;2016-02-12;55237.5714285714;13444.7142857143;16538.5714285714;10216.5714285714;82.7000013071429;158.958570208571;113.907143728571;75.64571326;49384.7142857143;11572.8571428571;16464.4285714286;10080.4285714286;73.9357147214286;136.82571629;113.395713805714;74.6371438171429;2.6695011964959;16.1439127470407;3.21708944045782;11.054302495829;7
500;2016;2;767;2016-02-13;2016-02-19;53074.4285714286;11547.2857142857;16286.7142857143;7978.85714285714;79.4614290528571;136.524283274286;112.174284798571;59.0771424428572;48176.8571428571;11101.4285714286;16266.1428571429;7873.42857142857;72.1285716471428;131.252857752857;112.02999987;58.2942853657143;1.0047299590192;7.25904682234107;5.81416048205018;1.00054811674148;7
499;2016;2;768;2016-02-20;2016-02-26;58460.1428571429;11457.2857142857;10144.7142857143;7503;87.5228565742857;135.460001264286;69.8685711442857;55.5528569914286;45904.2857142857;10183.7142857143;10122.2857142857;7430.14285714286;68.7242845814286;120.40285601;69.71571459;55.01285662;3.86406932791438;3.65796618375344;13.8879629074608;1.28527262576617;7
498;2016;2;769;2016-02-27;2016-03-04;69256.2857142857;16512.2857142857;6524.28571428571;7250.28571428571;105.64857265;215.102857317143;45.2114274157143;49.2114279614286;48753.7142857143;11193.5714285714;6505.14285714286;7096.28571428571;74.3800005214286;147.035714285714;45.0800001971429;48.1771420057143;5.43412276113676;39.337113520014;3.8240079221851;4.41675837154527;7
497;2016;3;770;2016-03-05;2016-03-11;70236.5714285714;16653.4285714286;5079.57142857143;8080.28571428571;108.53857095;232.067145211429;35.3871424528571;51.0871424;51189.1428571429;13502.4285714286;5052.57142857143;7891.14285714286;79.10142953;188.159999302857;35.1985710671429;49.8899999342857;6.72405501466602;19.6412261945997;2.51724339717963;4.2839313785668;7
496;2016;3;771;2016-03-12;2016-03-18;70151;12785.5714285714;4127.28571428571;9884.85714285714;108.405713762857;178.16999817;28.7528572085714;62.4942855828572;55508;9990.85714285714;4102.14285714286;9593.42857142857;85.7757132385714;139.225715637143;28.5757141128571;60.6528570985714;3.54868926860764;24.8326293028807;0.850585133089973;1.08658032408385;7
495;2016;3;772;2016-03-19;2016-03-25;57570.2857142857;12329.2857142857;4764.42857142857;9406.85714285714;88.9642846242857;171.811426435714;33.1899997171429;59.47285734;46200;10249.1428571429;4743.14285714286;9111.28571428571;71.39285878;142.822859627143;33.04142843;57.6042856471429;4.44193970535497;31.289964803321;1.42099070442161;0.585345341600809;7
494;2016;3;773;2016-03-26;2016-04-01;53688;16728.8571428571;4597.57142857143;9514.28571428571;85.9642846228571;234.960000174286;32.97857094;60.1628570557143;45813.4285714286;13017;4565.71428571429;8957.85714285714;73.4285714271429;182.960000174286;32.7499994528571;56.6442854728571;7.4173721019586;28.751879921807;1.86688638825022;0.566710488618833;7
493;2016;4;774;2016-04-02;2016-04-08;46164;8815;3567.14285714286;9404.85714285714;90.0442864557143;132.278570992857;30.4314283642857;59.5385709471429;40022.8571428571;7390.28571428571;3537.57142857143;8884.14285714286;78.0671441214286;110.89857156;30.1771428242857;56.2414278314286;3.20178064351588;23.6573062711224;3.0129704068032;1.60119141600292;7
492;2016;4;775;2016-04-09;2016-04-15;37095.2857142857;9791.14285714286;2963.71428571429;8418.57142857143;72.3571428557143;146.92714473;25.28285708;53.2957142428571;32893;8489.71428571429;2938.71428571429;8108.14285714286;64.1614276328571;127.397142682857;25.0714285714286;51.3285713214286;3.82764109408739;20.5194027827074;0.783952456518572;0.422115253682155;7
491;2016;4;776;2016-04-16;2016-04-22;32464.2857142857;8259.42857142857;2374.57142857143;7779.57142857143;63.3242852328572;123.941429138571;20.2557144157143;49.2485711228571;28564.2857142857;7669.85714285714;2349;7342.42857142857;55.7171429214286;115.095716204286;20.0414284285714;46.4828562042857;1.58116676318069;22.4245546974581;1.69092070494864;3.63612226424644;7
490;2016;4;777;2016-04-23;2016-04-29;31879.4285714286;11556.8571428571;2004.71428571429;6200.85714285714;62.1814286357143;173.422857011429;17.1014287142857;39.2542860871429;28059.1428571429;9781.57142857143;1977.14285714286;5497.28571428571;54.7314284185714;146.782854354286;16.8671430857143;34.8000003257143;1.7738426479046;28.2482872604795;0.630706512424367;2.50780099690296;7
489;2016;4;778;2016-04-30;2016-05-06;33090.5714285714;8258.57142857143;1773.14285714286;5632;84.33857073;100.19571468;23.4728567942857;49.9100003942857;28966.7142857143;7690.28571428571;1748.71428571429;5034.85714285714;73.8442856928571;93.1085717328571;23.1385714671429;44.6600001214286;7.29442164859637;23.8762162951336;3.28527734740558;5.69933910956351;7
488;2016;5;779;2016-05-07;2016-05-13;32688.5714285714;7828.57142857143;1572.85714285714;4842.14285714286;86.6642859314286;89.8471439914286;22.1457146242857;44.9914283742857;30183;7458.14285714286;1543.42857142857;4363.28571428571;80.02142879;85.5957140242857;21.7328570228571;40.5457136957143;5.31491190325134;3.87965948999666;0.43926905569451;2.40349683229031;7
487;2016;5;780;2016-05-14;2016-05-20;32849.4285714286;8650.71428571429;1705.14285714286;3922.28571428571;87.09285845;99.2828565357143;24.0071430185714;36.4457141328571;29815.4285714286;8429.14285714286;1676.28571428571;3609.28571428571;79.0485719971429;96.7400000428571;23.6028570442857;33.5371426185714;1.72360520361004;13.345370729193;1.0515179500359;1.74568739757922;7
486;2016;5;781;2016-05-21;2016-05-27;35488;17033.8571428571;1778.28571428571;3358.71428571429;94.0871418514286;195.49571446;25.0385714957143;31.20999963;31694.2857142857;16055.1428571429;1749.57142857143;3139.28571428571;84.0285720842857;184.261426654286;24.6314283085714;29.1714284071429;4.24838157480061;29.0716680724561;1.12140413770301;0.889033994191962;7
485;2016;5;782;2016-05-28;2016-06-03;37004.4285714286;14256.2857142857;1442.71428571429;2859.14285714286;107.342857361429;151.129998344286;24.5699999657143;36.3542859185714;31147.7142857143;11371.4285714286;1414.71428571429;2715.57142857143;90.1857136285714;121.020003182857;24.0871426714286;34.4685712528571;11.8954301214555;21.2138997279104;4.27653141851192;10.6459236405691;7
484;2016;6;783;2016-06-04;2016-06-10;44776.2857142857;10985.2857142857;1496.57142857143;2676.71428571429;143.661429268571;103.722856794286;31.9000001642857;46.9657140457143;29429.4285714286;8855.57142857143;1472.14285714286;2518;94.42285592;83.6142850585714;31.3785713728571;44.18285697;5.69026511668361;8.35166874558963;1.23954886996406;0.566059638828594;7
483;2016;6;784;2016-06-11;2016-06-17;41760;7346.14285714286;1464.14285714286;2422;133.984285627143;69.3657144814286;31.2071429685714;42.49714279;33971;6672.57142857143;1436.14285714286;2315.71428571429;108.994285582857;63.0014288771429;30.6128567285714;40.6314288542857;3.75972116919749;3.60771570401555;0.178858683564555;1.73843225433326;7
482;2016;6;785;2016-06-18;2016-06-24;33131.1428571429;9700.71428571429;1422;2152.14285714286;106.298570905714;91.5957140228571;30.31000001;37.7628566214286;31953.5714285714;8972.42857142857;1397.85714285714;2034.71428571429;102.519999912857;84.7185723442857;29.7942856385714;35.7014290957143;3.72644975931124;12.4897726098772;0.409750351579627;0.950603032939493;7
481;2016;6;786;2016-06-25;2016-07-01;28478.7142857143;9230;1490.28571428571;2121;94.4728567957143;86.6100017;32.65714291;40.1542859771429;27040.5714285714;7987.42857142857;1460.85714285714;1968.42857142857;89.8071430757143;74.9214281357143;32.01285662;37.31714303;7.49390385811141;6.85120088785682;2.25026454565752;7.72185221372506;7
480;2016;7;787;2016-07-02;2016-07-08;24482.4285714286;7188.14285714286;1381.85714285714;2172.14285714286;99.0457142414286;64.4871412;35.7114287771429;59.2157151357143;23866.8571428571;6744.14285714286;1361;1870.71428571429;96.5571430757143;60.5042860842857;35.1728567385714;50.9971427928571;2.83194197065397;2.24383570085495;2.40065096588125;2.28073654522585;7
479;2016;7;788;2016-07-09;2016-07-15;22412.8571428571;11680.7142857143;1156.71428571429;1919.28571428571;90.6742869771429;104.791429791429;29.8928568714286;52.3242863228572;21928.1428571429;10177.1428571429;1128.85714285714;1721.57142857143;88.7128568371428;91.3014275685714;29.1728570114286;46.9328569685714;1.72921640785602;64.1871126525439;0.722119970665133;0.56091315467386;7
478;2016;7;789;2016-07-16;2016-07-22;23414.4285714286;17668;1195.71428571429;1769.42857142857;94.7257134542857;158.507140022857;30.9014287671429;48.23714229;22727.4285714286;16623.4285714286;1172;1662;91.9457135885714;149.137141637143;30.2857142871429;45.3071430757143;2.83962959221767;59.3452109798922;0.244052889711724;0.492060818411425;7
477;2016;7;790;2016-07-23;2016-07-29;20480.5714285714;7766.57142857143;1225.28571428571;1553.71428571429;82.85571289;69.6757147657143;31.6671425971429;42.3571428571429;20126.7142857143;7608.28571428571;1201;1449.85714285714;81.4257136742857;68.2571422042857;31.0371428885714;39.5228571214286;2.73825335551428;8.29103918949312;1.05975958728131;3.04538331025862;7
476;2016;7;791;2016-07-30;2016-08-05;18650.2857142857;5508;1355.28571428571;1335.71428571429;87.3457140242857;52.4285714271429;38.7000002185714;47.5785718628571;18387.4285714286;5425.57142857143;1332;1267.42857142857;86.10571289;51.6428565957143;38.0242854528571;45.2114285071429;7.02810679678898;1.51005226939498;2.7455231728478;6.83230269572888;7
475;2016;8;792;2016-08-06;2016-08-12;18133.2857142857;6010.71428571429;1266;1220.28571428571;89.6842869357143;58.6171428142857;37.5171432514286;47.76714325;17833.5714285714;5934.14285714286;1241.42857142857;1174;88.2014280042857;57.8700000214286;36.79000037;45.9528568814286;0.726484262440536;4.99228769931876;1.18774310136259;1.35295694368594;7
474;2016;8;793;2016-08-13;2016-08-19;18774.5714285714;7575.28571428571;1235.28571428571;1189;92.85571398;73.8757138942857;36.6071434014286;46.5414276114286;18492.8571428571;7452.57142857143;1206;1145;91.4628568371429;72.67999976;35.7385722557143;44.8171430328571;1.38368663211749;23.7101318643915;1.30217016201384;1.36226093894089;7
473;2016;8;794;2016-08-20;2016-08-26;26366;23772.2857142857;1343.71428571429;1108.71428571429;130.402857098571;231.828571864286;39.8214285714286;43.3971432285714;23931.7142857143;21163.8571428571;1313.28571428571;1087.42857142857;118.361427308571;206.391431535714;38.9185709271429;42.5642852785714;10.6841887921808;48.4283701128422;1.46913210618073;1.09170907171001;7
472;2016;8;795;2016-08-27;2016-08-31;23599;13534.2;1270.2;1081.4;116.717999268;131.985998536;37.63999939;42.32799988;22305;10952.6;1242.2;1059;110.315998842;106.808000184;36.812000274;41.451999666;3.64382128640743;9.6930275492633;2.94724781426359;0.741800617296402;5
471;2016;9;796;2016-09-01;2016-09-02;21843.5;12537;1253;1092.5;112.299999235;105.060001375;41.54000092;56.73500061;21280;10635;1225;1075.5;109.40499878;89.11999893;40.61499977;55.84500122;0.374765731361341;6.15183223487183;1.83140667641044;0.403050653144555;2
470;2016;9;797;2016-09-03;2016-09-09;21573.1428571429;14242.1428571429;1206.42857142857;1032;110.909999301429;119.348572868571;39.9985716671429;53.5885712757143;20900.1428571429;12522.4285714286;1180.85714285714;1021.14285714286;107.451429094286;104.93714142;39.14999989;53.02571433;2.30800399430804;13.0065579519929;2.22106608376136;1.70050899952706;7
469;2016;9;798;2016-09-10;2016-09-16;19646;9014.42857142857;1131;1053.57142857143;101.002855572857;75.5414287028571;37.5000000014286;54.70999963;18850.8571428571;8687.85714285714;1104.85714285714;1031.57142857143;96.9142859314286;72.8028558985714;36.62857219;53.5671424857143;6.14353510228929;10.2945126983693;1.34478547988897;0.989608174085184;7
468;2016;9;799;2016-09-17;2016-09-23;16665.1428571429;6916.85714285714;1115.85714285714;981.285714285714;85.6771425514286;57.9628568371429;36.9957144585714;50.9557146342857;16167.1428571429;6531;1087.71428571429;970;83.1171439028572;54.7300000871429;36.0600002828571;50.3699994785714;2.45187337303496;6.4201110709189;1.27245195686716;2.02055271068809;7
467;2016;9;800;2016-09-24;2016-09-30;15285;4551.71428571429;1130.57142857143;1196.42857142857;78.5814285285714;38.1414288114286;37.4828578414286;62.1299988871429;14988.1428571429;4050.28571428571;1100.85714285714;1174.28571428571;77.0542864114286;33.9414285928571;36.4971433371429;60.9785723014286;1.51343878609868;5.08401862200992;3.46909609132671;9.46022688166933;7
466;2016;10;801;2016-10-01;2016-10-07;15406.4285714286;4234.14285714286;1281.28571428571;1245.28571428571;66.15285819;31.2571424757143;38.9271425514286;62.6985718871429;15097.1428571429;3938.57142857143;1260.57142857143;1233.14285714286;64.8242863257143;29.0785710471429;38.2985703614286;62.0857151571429;3.44013938534216;4.86422103256112;2.9081056510996;5.5223666055908;7
465;2016;10;802;2016-10-08;2016-10-14;17607.7142857143;6019.42857142857;1260.71428571429;1091;75.60571507;44.4399997171429;38.3014292028571;54.9285714285714;17115.8571428571;5669;1239.71428571429;1077.57142857143;73.4942855828571;41.8542856485714;37.6628576014286;54.2542860842857;3.3640451791381;11.7256976688833;3.20810295872811;0.603624556876033;7
464;2016;10;803;2016-10-15;2016-10-21;21140.8571428571;20371.8571428571;1380.14285714286;947.571428571429;90.7785709928571;150.401427132857;41.9314286357143;47.7071429657143;20492.2857142857;16538.4285714286;1354.57142857143;931.142857142857;87.9928567057143;122.099999564286;41.1542865214286;46.8814277657143;2.02352557364916;64.8809618633757;3.34324558060347;3.05297936284656;7
463;2016;10;804;2016-10-22;2016-10-28;22599.7142857143;19129;1471.14285714286;1010.14285714286;97.0414287042857;141.224284581429;44.6957141342857;50.8614283971429;22004.5714285714;15842.4285714286;1445;967.142857142857;94.4885711671429;116.961426871429;43.9014287685714;48.69285747;7.20831350222893;14.3608304382577;1.77006982795168;3.83860077188414;7
462;2016;10;805;2016-10-29;2016-10-31;25821;13353.6666666667;1193;1050.66666666667;110.87666575;98.58999888;36.2433331833333;52.8966662066667;24660;12322.3333333333;1166.66666666667;1014.33333333333;105.88999939;90.9766667666667;35.4433326733333;51.0699996933333;6.37473159728397;10.2366499288801;2.12937539389728;0.298664015912866;3
461;2016;11;806;2016-11-01;2016-11-04;22619.25;10962.5;1185.25;1076.25;73.5949993125;115.354999545;22.0275001525;35.0474996575;22028.5;10284;1165.5;1045;71.6700000775;108.21500206;21.6574997875;34.02999878;1.37508895574163;8.04636829092881;0.535062498265708;1.02306698627233;4
460;2016;11;807;2016-11-05;2016-11-11;21838.7142857143;7614.28571428571;1258.71428571429;1083.85714285714;71.0557141971429;80.1242861071429;23.3928571414286;35.2971425742857;21288.2857142857;7107;1237.14285714286;1050.28571428571;69.2642854971429;74.78428541;22.9899997714286;34.2028574271429;2.14641477086213;6.18318956274816;1.75761199444016;1.39467751005846;7
459;2016;11;808;2016-11-12;2016-11-18;28112.7142857143;6684.14285714286;1709;1406.71428571429;91.4685712542857;70.3342862814286;31.7599991371429;45.8099997385714;27202.2857142857;6443.42857142857;1688.28571428571;1372.85714285714;88.5057133271429;67.8042858642857;31.3742861085714;44.7100007214286;12.242682949251;2.91767057241469;5.01016259142548;9.78045149307368;7
458;2016;11;809;2016-11-19;2016-11-25;32240.4285714286;4784.42857142857;2629.85714285714;2272.57142857143;104.900001525714;50.34571457;48.8728566857143;74.007142201428593;31369.1428571429;4035.42857142857;2624.14285714286;2238.42857142857;102.062856402857;42.4657140457143;48.7671427042857;72.8957127142857;2.04780944559234;7.58945504119779;4.73602739044429;4.4701665594567;7
457;2016;11;810;2016-11-26;2016-12-02;29772.1428571429;5295;3954.57142857143;2166.71428571429;87.4271420057143;60.1242861085714;62.1671425942857;61.24571446;29213.7142857143;4406.42857142857;3938.85714285714;2133.71428571429;85.8457151128572;50.0585724957143;61.9299997614286;60.3057158314286;16.9911142859966;11.6024034322049;13.0991632848998;16.6439936141197;7
456;2016;12;811;2016-12-03;2016-12-09;31583.4285714286;6668.14285714286;4989.71428571429;2189.85714285714;67.32857132;87.9628568371429;49.9728578842857;37.6628576014286;30581.7142857143;6000.85714285714;4971.14285714286;2161.42857142857;65.1957146785714;79.1614281785714;49.7871431628571;37.17428589;3.12096570033423;11.7082928045764;1.28241612641796;1.46088803684816;7
455;2016;12;812;2016-12-10;2016-12-16;40025.4285714286;7445.42857142857;5420.42857142857;2661.14285714286;85.3271440771429;98.2157134985714;54.28428541;45.77142879;37486.4285714286;7203;5415.14285714286;2632.42857142857;79.9142859314286;95.0185710342857;54.2314284185714;45.27571433;6.55165871863491;11.6062256679882;1.15046964322924;3.79519300028414;7
454;2016;12;813;2016-12-17;2016-12-23;42366.8571428571;7016.28571428571;5361.14285714286;3440.28571428571;90.3171430328571;92.5557141971429;53.6914285957143;59.1714286814286;40621.1428571429;6735;5357.42857142857;3399.71428571429;86.5971439928571;88.8428573614286;53.6542859771429;58.4742856714286;2.13201432077725;11.6681241572286;1.23854567127462;2.59675373065243;7
