ANO;MES;SEMANA;DATA_INICIO;DATA_FIM;SUDESTE;SUL;NORDESTE;NORTE
2021;6;1049;26/06/2021;02/07/2021;583,88;583,88;583,88;583,88
2021;7;1050;03/07/2021;09/07/2021;583,88;583,88;583,88;583,88
2021;7;1051;10/07/2021;16/07/2021;583,88;583,88;583,88;583,88
2021;7;1052;17/07/2021;23/07/2021;583,88;583,88;583,88;583,88
2021;7;1053;24/07/2021;30/07/2021;583,88;583,88;583,88;583,88
2021;7;1054;31/07/2021;06/08/2021;583,88;583,88;583,88;583,88
2021;8;1055;07/08/2021;13/08/2021;583,88;583,88;583,88;583,88
2021;8;1056;14/08/2021;20/08/2021;583,88;583,88;583,88;583,88
2021;8;1057;21/08/2021;27/08/2021;583,88;583,88;583,88;583,88
2021;8;1058;28/08/2021;03/09/2021;583,88;583,88;583,88;583,88
2021;9;1059;04/09/2021;10/09/2021;583,88;583,88;583,88;583,88
2021;9;1060;11/09/2021;17/09/2021;583,88;583,88;583,88;583,88
2021;9;1061;18/09/2021;24/09/2021;583,88;583,88;583,88;583,88
2021;9;1062;25/09/2021;01/10/2021;549,01;549,01;518,89;549,01
2021;10;1063;02/10/2021;08/10/2021;452,28;452,28;450,72;452,28
2021;10;1064;09/10/2021;15/10/2021;209,43;209,43;209,43;209,43
2021;10;1065;16/10/2021;22/10/2021;177,38;177,38;177,38;177,38
2021;10;1066;23/10/2021;29/10/2021;161,22;161,22;161,22;161,22
2021;10;1067;30/10/2021;05/11/2021;101,07;101,07;101,07;101,07
2021;11;1068;06/11/2021;12/11/2021;107,09;107,09;107,09;107,09
2021;11;1069;13/11/2021;19/11/2021;74,13;74,13;74,01;74,13
2021;11;1070;20/11/2021;26/11/2021;94,1;94,1;94,09;94,1
2021;11;1071;27/11/2021;03/12/2021;50,79;50,79;50,79;50,79
2021;12;1072;04/12/2021;10/12/2021;59,15;59,15;59,15;59,15
2021;12;1073;11/12/2021;17/12/2021;82,26;82,26;82,26;82,26
2021;12;1074;18/12/2021;24/12/2021;66,34;66,34;66,32;66,32
2021;12;1075;25/12/2021;31/12/2021;65,5;65,5;64,59;63,93
2022;1;1076;01/01/2022;07/01/2022;69,7;69,71;61,92;55,73
2022;1;1077;08/01/2022;14/01/2022;57,09;57,11;56,22;55,7
2022;1;1078;15/01/2022;21/01/2022;62,1;62,13;55,7;55,7
2022;1;1079;22/01/2022;28/01/2022;65,82;65,82;55,7;55,7
2022;1;1080;29/01/2022;04/02/2022;55,7;55,7;55,7;55,7
2022;2;1081;05/02/2022;11/02/2022;55,7;55,7;55,7;55,7
2022;2;1082;12/02/2022;18/02/2022;55,7;55,7;55,7;55,7
2022;2;1083;19/02/2022;25/02/2022;55,7;55,7;55,7;55,7
2022;2;1084;26/02/2022;04/03/2022;55,7;55,7;55,7;55,7
2022;3;1085;05/03/2022;11/03/2022;55,7;55,7;55,7;55,7
2022;3;1086;12/03/2022;18/03/2022;55,7;55,7;55,7;55,7
2022;3;1087;19/03/2022;25/03/2022;55,7;55,7;55,7;55,7
2022;3;1088;26/03/2022;01/04/2022;55,7;55,7;55,7;55,7
2022;4;1089;02/04/2022;08/04/2022;55,7;55,7;55,7;55,7
2022;4;1090;09/04/2022;15/04/2022;55,7;55,7;55,7;55,7
2022;4;1091;16/04/2022;22/04/2022;55,7;55,7;55,7;55,7
2022;4;1092;23/04/2022;29/04/2022;55,7;55,7;55,7;55,7
2022;4;1093;30/04/2022;06/05/2022;55,7;55,7;55,7;55,7
2022;5;1094;07/05/2022;13/05/2022;55,7;55,7;55,7;55,7
2022;5;1095;14/05/2022;20/05/2022;55,7;55,7;55,7;55,7
2022;5;1096;21/05/2022;27/05/2022;55,7;55,7;55,7;55,7
2022;5;1097;28/05/2022;03/06/2022;55,7;55,7;55,7;55,7
2022;6;1098;04/06/2022;10/06/2022;55,76;55,76;55,76;55,76
2022;6;1099;11/06/2022;17/06/2022;55,7;55,7;55,7;55,7
2022;6;1100;18/06/2022;24/06/2022;55,7;55,7;55,7;55,7
2022;6;1101;25/06/2022;01/07/2022;55,7;55,7;55,7;55,7
2022;7;1102;02/07/2022;08/07/2022;57,17;57,17;57,16;57,17
2022;7;1103;09/07/2022;15/07/2022;59;59;59;59
2022;7;1104;16/07/2022;22/07/2022;68,82;68,82;68,76;68,82
2022;7;1105;23/07/2022;29/07/2022;71,35;71,35;71,35;71,35
2022;7;1106;30/07/2022;05/08/2022;110,92;110,92;110,9;110,92
2022;8;1107;06/08/2022;12/08/2022;91,03;91,03;91,03;91,03
2022;8;1108;13/08/2022;19/08/2022;69,36;69,36;69,36;69,36
2022;8;1109;20/08/2022;26/08/2022;56,26;56,26;56,26;56,26
2022;8;1110;27/08/2022;02/09/2022;59,93;59,93;59,93;59,93
2022;9;1111;03/09/2022;09/09/2022;55,7;55,7;55,7;55,7
2022;9;1112;10/09/2022;16/09/2022;55,7;55,7;55,7;55,7
2022;9;1113;17/09/2022;23/09/2022;55,7;55,7;55,7;55,7
2022;9;1114;24/09/2022;30/09/2022;55,7;55,7;55,7;55,7
2022;10;1115;01/10/2022;07/10/2022;55,7;55,7;55,7;55,7
2022;10;1116;08/10/2022;14/10/2022;55,7;55,7;55,7;55,7
2022;10;1117;15/10/2022;21/10/2022;55,7;55,7;55,7;55,7
2022;10;1118;22/10/2022;28/10/2022;55,7;55,7;55,7;55,7
2022;10;1119;29/10/2022;04/11/2022;55,7;55,7;55,7;55,7
2022;11;1120;05/11/2022;11/11/2022;55,7;55,7;55,7;55,7
2022;11;1121;12/11/2022;18/11/2022;55,7;55,7;55,7;55,7
2022;11;1122;19/11/2022;25/11/2022;55,7;55,7;55,7;55,7
2022;11;1123;26/11/2022;02/12/2022;55,7;55,7;55,7;55,7
2022;12;1124;03/12/2022;09/12/2022;55,7;55,7;55,7;55,7
2022;12;1125;10/12/2022;16/12/2022;55,7;55,7;55,7;55,7
2022;12;1126;17/12/2022;23/12/2022;55,7;55,7;55,7;55,7
2022;12;1127;24/12/2022;30/12/2022;55,7;55,7;55,7;55,7
2022;12;1128;31/12/2022;06/01/2023;67,13;67,13;67,13;67,13
2023;1;1129;07/01/2023;13/01/2023;69,04;69,04;69,04;69,04
2023;1;1130;14/01/2023;20/01/2023;69,04;69,04;69,04;69,04
2023;1;1131;21/01/2023;27/01/2023;69,04;69,04;69,04;69,04
2023;1;1132;28/01/2023;03/02/2023;69,04;69,04;69,04;69,04
2023;2;1133;04/02/2023;10/02/2023;69,04;69,04;69,04;69,04
2023;2;1134;11/02/2023;17/02/2023;69,04;69,04;69,04;69,04
2023;2;1135;18/02/2023;24/02/2023;69,04;69,04;69,04;69,04
2023;2;1136;25/02/2023;03/03/2023;69,04;69,04;69,04;69,04
2023;3;1137;04/03/2023;10/03/2023;69,04;69,04;69,04;69,04
2023;3;1138;11/03/2023;17/03/2023;69,04;69,04;69,04;69,04
2023;3;1139;18/03/2023;24/03/2023;69,04;69,04;69,04;69,04
2023;3;1140;25/03/2023;31/03/2023;69,04;69,04;69,04;69,04
2023;4;1141;01/04/2023;07/04/2023;69,04;69,04;69,04;69,04
2023;4;1142;08/04/2023;14/04/2023;69,04;69,04;69,04;69,04
2023;4;1143;15/04/2023;21/04/2023;69,04;69,04;69,04;69,04
2023;4;1144;22/04/2023;28/04/2023;69,04;69,04;69,04;69,04
2023;4;1145;29/04/2023;05/05/2023;69,04;69,04;69,04;69,04
2023;5;1146;06/05/2023;12/05/2023;69,04;69,04;69,04;69,04
2023;5;1147;13/05/2023;19/05/2023;69,04;69,04;69,04;69,04
2023;5;1148;20/05/2023;26/05/2023;69,04;69,04;69,04;69,04
2023;5;1149;27/05/2023;02/06/2023;69,04;69,04;69,04;69,04
2023;6;1150;03/06/2023;09/06/2023;69,04;69,04;69,04;69,04
2023;6;1151;10/06/2023;16/06/2023;69,04;69,04;69,04;69,04
2023;6;1152;17/06/2023;23/06/2023;69,04;69,04;69,04;69,04
2023;6;1153;24/06/2023;30/06/2023;69,04;69,04;69,04;69,04
2023;7;1154;01/07/2023;07/07/2023;69,04;69,04;69,04;69,04
2023;7;1155;08/07/2023;14/07/2023;69,04;69,04;69,04;69,04
2023;7;1156;15/07/2023;21/07/2023;69,04;69,04;69,04;69,04
2023;7;1157;22/07/2023;28/07/2023;69,04;69,04;69,04;69,04
2023;7;1158;29/07/2023;04/08/2023;69,04;69,04;69,04;69,04
2023;8;1159;05/08/2023;11/08/2023;69,04;69,04;69,04;69,04
2023;8;1160;12/08/2023;18/08/2023;69,04;69,04;69,04;69,04
2023;8;1161;19/08/2023;25/08/2023;69,04;69,04;69,04;69,04
2023;8;1162;26/08/2023;01/09/2023;69,04;69,04;69,04;69,04
2023;9;1163;02/09/2023;08/09/2023;69,04;69,04;69,04;69,04
2023;9;1164;09/09/2023;15/09/2023;69,04;69,04;69,04;69,04
2023;9;1165;16/09/2023;22/09/2023;69,04;69,04;69,04;69,04
2023;9;1166;23/09/2023;29/09/2023;117,59;117,59;117,59;117,59
2023;9;1167;30/09/2023;06/10/2023;71,6;71,6;71,6;71,6
2023;10;1168;07/10/2023;13/10/2023;69,04;69,04;69,04;69,04
2023;10;1169;14/10/2023;20/10/2023;69,04;69,04;69,04;69,04
2023;10;1170;21/10/2023;27/10/2023;87,51;87,51;87,51;87,51
2023;10;1171;28/10/2023;03/11/2023;73,72;73,72;73,72;73,72
2023;11;1172;04/11/2023;10/11/2023;69,04;69,04;69,04;69,04
2023;11;1173;11/11/2023;17/11/2023;122,46;122,46;122,46;122,46
2023;11;1174;18/11/2023;24/11/2023;81,46;81,46;81,46;81,46
2023;11;1175;25/11/2023;01/12/2023;69,04;69,04;69,04;69,04
2023;12;1176;02/12/2023;08/12/2023;73,04;73,04;73,04;73,04
2023;12;1177;09/12/2023;15/12/2023;69,04;69,04;69,04;69,04
2023;12;1178;16/12/2023;22/12/2023;87,42;87,42;87,42;87,42
2023;12;1179;23/12/2023;29/12/2023;69,04;69,04;69,04;69,04
2023;12;1180;30/12/2023;05/01/2024;63,35;63,35;63,35;63,35
2024;1;1181;06/01/2024;12/01/2024;61,07;61,07;61,07;61,07
2024;1;1182;13/01/2024;19/01/2024;61,07;61,07;61,07;61,07
2024;1;1183;20/01/2024;26/01/2024;61,38;61,38;61,38;61,38
2024;1;1184;27/01/2024;02/02/2024;61,07;61,07;61,07;61,07
2024;2;1185;03/02/2024;09/02/2024;61,07;61,07;61,07;61,07
2024;2;1186;10/02/2024;16/02/2024;61,07;61,07;61,07;61,07
2024;2;1187;17/02/2024;23/02/2024;61,07;61,07;61,07;61,07
2024;2;1188;24/02/2024;01/03/2024;61,6;61,6;61,6;61,6
2024;3;1189;02/03/2024;08/03/2024;61,07;61,07;61,07;61,07
2024;3;1190;09/03/2024;15/03/2024;61,07;61,07;61,07;61,07
2024;3;1191;16/03/2024;22/03/2024;61,07;61,07;61,07;61,07
2024;3;1192;23/03/2024;29/03/2024;61,07;61,07;61,07;61,07
2024;3;1193;30/03/2024;05/04/2024;61,07;61,07;61,07;61,07
2024;4;1194;06/04/2024;12/04/2024;61,07;61,07;61,07;61,07
2024;4;1195;13/04/2024;19/04/2024;61,07;61,07;61,07;61,07
2024;4;1196;20/04/2024;26/04/2024;61,07;61,07;61,07;61,07
2024;4;1197;27/04/2024;03/05/2024;61,07;61,07;61,07;61,07
2024;5;1198;04/05/2024;10/05/2024;61,07;61,07;61,07;61,07
2024;5;1199;11/05/2024;17/05/2024;61,07;61,07;61,07;61,07
2024;5;1200;18/05/2024;24/05/2024;61,07;61,07;61,07;61,07
2024;5;1201;25/05/2024;31/05/2024;61,07;61,07;61,07;61,07
2024;6;1202;01/06/2024;07/06/2024;61,07;61,07;61,07;61,07
2024;6;1203;08/06/2024;14/06/2024;61,07;61,07;61,07;61,07
2024;6;1204;15/06/2024;21/06/2024;61,07;61,07;61,07;61,07
2024;6;1205;22/06/2024;28/06/2024;71,39;71,39;71,39;71,39
2024;6;1206;29/06/2024;05/07/2024;112,96;112,94;108,64;112,97
2024;7;1207;06/07/2024;12/07/2024;96,63;96,62;94,39;96,64
2024;7;1208;13/07/2024;19/07/2024;78,81;78,8;76,49;78,82
2024;7;1209;20/07/2024;26/07/2024;73,76;73,74;71,6;73,77
2024;7;1210;27/07/2024;02/08/2024;74,56;74,53;72,07;74,57
2024;8;1211;03/08/2024;09/08/2024;109,4;109,39;96,51;109,42
2024;8;1212;10/08/2024;16/08/2024;125,2;125,21;114,01;125,22
2024;8;1213;17/08/2024;23/08/2024;121,58;121,58;108,57;121,6
2024;8;1214;24/08/2024;30/08/2024;108,82;108,82;90,85;108,84
2024;8;1215;31/08/2024;06/09/2024;251,16;251,18;221,77;251,17
2024;9;1216;07/09/2024;13/09/2024;278,46;278,48;185,82;279,4
2024;9;1217;14/09/2024;20/09/2024;314,2;314,99;247,97;349,08
2024;9;1218;21/09/2024;27/09/2024;279,83;279,81;234,06;281,76
2024;9;1219;28/09/2024;04/10/2024;613,22;613,21;512,01;613,29
2024;10;1220;05/10/2024;11/10/2024;533,35;533,32;519,34;533,65
2024;10;1221;12/10/2024;18/10/2024;528,56;528,53;506,45;528,7
2024;10;1222;19/10/2024;25/10/2024;449,64;449,61;410,36;451,8
2024;10;1223;26/10/2024;01/11/2024;279,33;279,34;267,28;284,47
2024;11;1224;02/11/2024;08/11/2024;126,09;126,09;123,59;126,69
2024;11;1225;09/11/2024;15/11/2024;86,08;86,08;86,08;86,08
2024;11;1226;16/11/2024;22/11/2024;65,54;65,54;65,54;65,54
2024;11;1227;23/11/2024;29/11/2024;116,8;116,8;113,43;116,82
2024;11;1228;30/11/2024;06/12/2024;77,59;77,59;77,58;77,59
2024;12;1229;07/12/2024;13/12/2024;61,07;61,07;61,07;61,07
2024;12;1230;14/12/2024;20/12/2024;61,07;61,07;61,07;61,07
2024;12;1231;21/12/2024;27/12/2024;61,07;61,07;61,07;61,07
2024;12;1232;28/12/2024;03/01/2025;60,01;60,01;60,01;60,01
2025;1;1233;04/01/2025;10/01/2025;58,6;58,6;58,6;58,6
2025;1;1234;11/01/2025;17/01/2025;58,6;58,6;58,6;58,6
2025;1;1235;18/01/2025;24/01/2025;59,97;59,97;59,97;59,97
2025;1;1236;25/01/2025;31/01/2025;59,94;59,94;59,8;59,78
2025;2;1237;01/02/2025;07/02/2025;58,63;58,63;58,6;58,6
2025;2;1238;08/02/2025;14/02/2025;93,15;93,29;58,6;58,6
2025;2;1239;15/02/2025;21/02/2025;112,49;112,51;58,6;58,6
2025;2;1240;22/02/2025;28/02/2025;110,77;110,89;58,6;58,6
2025;3;1241;01/03/2025;07/03/2025;287,72;302,39;58,6;58,6
2025;3;1242;08/03/2025;14/03/2025;335,55;343,24;58,63;58,63
2025;3;1243;15/03/2025;21/03/2025;376,96;377,16;59,5;59,5
2025;3;1244;22/03/2025;28/03/2025;354;354,22;58,86;58,86
2025;3;1245;29/03/2025;04/04/2025;255,4;256,15;59;59
2025;4;1246;05/04/2025;11/04/2025;210,22;211,03;107,47;107,47
2025;4;1247;12/04/2025;18/04/2025;185,81;186,44;106,88;106,87
2025;4;1248;19/04/2025;25/04/2025;145,44;146,67;83,95;83,95
2025;4;1249;26/04/2025;02/05/2025;204,55;205,06;144,72;144,72
2025;5;1250;03/05/2025;09/05/2025;186,4;213,52;59,84;59,84
2025;5;1251;10/05/2025;16/05/2025;211,8;241,57;62,35;62,35
2025;5;1252;17/05/2025;23/05/2025;239,51;260,91;201,32;201,32
2025;5;1253;24/05/2025;30/05/2025;230,58;244,31;179,77;180,68
2025;5;1254;31/05/2025;06/06/2025;274,69;278,49;267,9;270,69
2025;6;1255;07/06/2025;13/06/2025;252,67;252,7;250,97;251,88
2025;6;1256;14/06/2025;20/06/2025;228,97;231,09;223,1;224,15
2025;6;1257;21/06/2025;27/06/2025;212,7;212,7;210,65;211,85
2025;6;1258;28/06/2025;04/07/2025;168,44;168,44;167,98;168,05
2025;7;1259;05/07/2025;11/07/2025;148,6;151,88;145,88;147,72
2025;7;1260;12/07/2025;18/07/2025;199,66;203,16;195,03;195,47
2025;7;1261;19/07/2025;25/07/2025;247,13;247,66;240,46;243,1
2025;7;1262;26/07/2025;01/08/2025;274,45;274,45;265,64;274,34
2025;8;1263;02/08/2025;08/08/2025;305,64;305,65;288,44;304,27
2025;8;1264;09/08/2025;15/08/2025;289,52;289,52;284,5;289,12
2025;8;1265;16/08/2025;22/08/2025;285,5;285,5;258,54;282,15
2025;8;1266;23/08/2025;29/08/2025;292,63;292,63;263,38;292,16
